Text,Aspect Term,Sentiment
Learning all of the keyboard shortcuts only took a few minutes to get used to as some of the shortcuts are the same on Windows machines.,keyboard shortcuts,Positive
Learning all of the keyboard shortcuts only took a few minutes to get used to as some of the shortcuts are the same on Windows machines.,shortcuts,Neutral
little short on RAM but you get what you pay for.,RAM,Negative
"It didn't come with any software installed outside of windows media, but for the price, I was very pleased with the condition and the overall product.",software,Negative
"It didn't come with any software installed outside of windows media, but for the price, I was very pleased with the condition and the overall product.",windows media,Neutral
"It didn't come with any software installed outside of windows media, but for the price, I was very pleased with the condition and the overall product.",price,Positive
"THEN, one month after the warranty expired, the replacement charger went.",warranty,Neutral
"THEN, one month after the warranty expired, the replacement charger went.",replacement charger,Negative
"I love a ""pc"" but I was ready for a change and tired of the windows system.",windows system,Negative
"Your cursor will end up all over the freaking place,,,it's not uncommon for me to accidentally delete words, sentences, paragraphs because of this mousepad.",cursor,Negative
"Your cursor will end up all over the freaking place,,,it's not uncommon for me to accidentally delete words, sentences, paragraphs because of this mousepad.",mousepad,Negative
"Other installed features, such as certain printer software, are also most attractive.",features,Positive
"Other installed features, such as certain printer software, are also most attractive.",printer software,Positive
"I work in film editing and post production, so I need a laptop that not only has power, but memory and speed as well.",power,Neutral
"I work in film editing and post production, so I need a laptop that not only has power, but memory and speed as well.",memory,Neutral
"I work in film editing and post production, so I need a laptop that not only has power, but memory and speed as well.",speed,Neutral
"Even doing so, the hinge may just be slightly tightened only.",hinge,Neutral
"company provides UPS shipping, fast, great!",shipping,Positive
I would tell the technician I knew exactly what was wrong with it but they did not listen and I had to go through a bunch of junk to get them to tell me I needed to send the computer in.,technician,Negative
"  Then I've fixed the DC jack (inside the unit), rewired the DC jack to the OUTside of the laptop, replaced the power brick.",DC jack,Neutral
"  Then I've fixed the DC jack (inside the unit), rewired the DC jack to the OUTside of the laptop, replaced the power brick.",DC jack,Neutral
"  Then I've fixed the DC jack (inside the unit), rewired the DC jack to the OUTside of the laptop, replaced the power brick.",power brick,Neutral
"It is easy to use, has great screen quality, and every so light weight.",screen quality,Positive
"It is easy to use, has great screen quality, and every so light weight.",use,Positive
"Great product, very easy to use and great graphics.",graphics,Positive
"Great product, very easy to use and great graphics.",use,Positive
The iLife software that comes with the computer is so simple to use and produces a great finished product.,iLife software,Positive
The iLife software that comes with the computer is so simple to use and produces a great finished product.,use,Positive
The built-in webcam is great for Skype and similar video-chat services.,built-in webcam,Positive
The shop will definitely push the problem to the service center.,service center,Neutral
"PC users work in Word, while Mac users work in Pages.",Word,Neutral
"PC users work in Word, while Mac users work in Pages.",Pages,Neutral
"While I mostly use it for email, internet and gaming, I'm confident all other applications live up to the high standard I've come to appreciate from Mac laptops.",applications,Positive
"While I mostly use it for email, internet and gaming, I'm confident all other applications live up to the high standard I've come to appreciate from Mac laptops.",internet,Neutral
