Text,Aspect Term,Sentiment
Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.,setting,Positive
Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,Food,Positive
Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,view,Positive
The food is nothing like its menu description.,food,Negative
The food is nothing like its menu description.,menu description,Negative
Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience.,Pad Se-Ew,Positive
Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience.,Chicken with Cashew Nuts,Positive
It's just O.K. pizza.,pizza,Neutral
The food is decent at best[comma] and the ambience[comma] well[comma] it's a matter of opinion[comma] some may consider it to be a sweet thing[comma] I thought it was just annoying.,food,Neutral
The service was a bit slow[comma] but they were very friendly.,service,Negative
Leon is an East Village gem: casual but hip[comma] with well prepared basic French bistro fare[comma] good specials[comma] a warm and lively atmosphere.,specials,Positive
Leon is an East Village gem: casual but hip[comma] with well prepared basic French bistro fare[comma] good specials[comma] a warm and lively atmosphere.,atmosphere,Positive
Leon is an East Village gem: casual but hip[comma] with well prepared basic French bistro fare[comma] good specials[comma] a warm and lively atmosphere.,French bistro fare,Positive
The food is above average for midtown and sligtly better than some of the other Heartland Breweries in the city.,food,Positive
Thius is a must for anyone who loves Shabu-Shabu.,Shabu-Shabu,Positive
The food was absolutely horrible!,food,Negative
Similar to other Indian restaurants[comma] they use the dinner special to attract customers at the door.,dinner special,Neutral
The people with carts of food don't understand you because they don't speak English[comma] their job is to give you the delicious food you point at.,food,Positive
The people with carts of food don't understand you because they don't speak English[comma] their job is to give you the delicious food you point at.,people with carts of food,Negative
The crackling calamari salad[comma] which is usually a cheap disaster at many restaurants[comma] is crispy and lightly dressed.,crackling calamari salad,Positive
Not the greatest sushi place[comma] but excellent for a $19.95 all you can eat.,sushi place,Negative
Shockingly easy to throw a group dinner here: simple contract[comma] deposit only to hold the date the entire 2nd fl mezz for our grp of 20.,group dinner,Neutral
The Thai ice tea was amazingly smooth and yummy!,Thai ice tea,Positive
We've never had any problems with the staff but maybe we've been lucky?,staff,Positive
Drinks way over priced.,Drinks,Negative
Drinks way over priced.,priced,Negative
The main downside to the place is the nazi-like guy running it who constantly complains about the noise level.,noise level,Negative
The main downside to the place is the nazi-like guy running it who constantly complains about the noise level.,guy,Negative
What I didn't like was how the food came right after it was ordered.,food,Negative
Moderate prices.,prices,Neutral
I think I've had some the best meals of my life at minnow.,meals,Positive
Most importantly[comma] food is excellent.,food,Positive
Great roofdeck[comma] nice group of 30 somethings[comma] but no music[comma] kind of quiet.,roofdeck,Positive
Great roofdeck[comma] nice group of 30 somethings[comma] but no music[comma] kind of quiet.,music,Negative
The best part of the experience was knowing that the manager (a bubbly[comma] friendly young woman with a great smile) truly cared about how we were doing.,manager,Positive
However[comma] service was as plain as sesame crusted Salmon I had.,service,Neutral
However[comma] service was as plain as sesame crusted Salmon I had.,sesame crusted Salmon,Neutral
It's great to go for a quick lunch either alone or with a friend.,lunch,Positive
The food was mediocre at best but it was the horrible service that made me vow never to go back.,food,Neutral
The food was mediocre at best but it was the horrible service that made me vow never to go back.,service,Negative
So some of the reviews here are accurate about the crowd and noise.,crowd,Negative
So some of the reviews here are accurate about the crowd and noise.,noise,Negative
You get what you pay for and with that logic in mind[comma] Spice is a great place to grab some cheap eats and drinks in a beautiful setting.,eats,Positive
You get what you pay for and with that logic in mind[comma] Spice is a great place to grab some cheap eats and drinks in a beautiful setting.,drinks,Positive
You get what you pay for and with that logic in mind[comma] Spice is a great place to grab some cheap eats and drinks in a beautiful setting.,setting,Positive
The service was terrible[comma] we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.,service,Negative
The service was terrible[comma] we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.,served,Negative
Other than being a little crowded and a bit overpriced[comma] the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!,atmosphere,Positive
Other than being a little crowded and a bit overpriced[comma] the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!,people,Positive
Other than being a little crowded and a bit overpriced[comma] the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!,food,Positive
We only ordered desserts and drinks[comma] but no refills were offered.,desserts,Neutral
We only ordered desserts and drinks[comma] but no refills were offered.,drinks,Neutral
I have been here a few times for dinner[comma] once for brunch and twice for lunch.,dinner,Neutral
I have been here a few times for dinner[comma] once for brunch and twice for lunch.,brunch,Neutral
I have been here a few times for dinner[comma] once for brunch and twice for lunch.,lunch,Neutral
